,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed,Images
76,1,KEITH,11,307,307,1,2,6,0,2,2,2,2,2,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,1,Puchong区，有没有人有增添家庭成员？ 这区域是变态撞狗高风险区，希望快快帮他们找到家。 有兴趣请Whatsapp.... #要领养别弃养#. #请支持领养，代替无良繁殖# #请支持结扎，代替残忍捕杀#,65266fe36,3.0,1,images/65266fe36-1.jpg
60,1,Snazzy,8,307,0,2,4,5,7,2,1,3,3,3,1,1,0,41326,694774bf8d10fc96c3d4ac552b1d9325,0,Someone had left this female puppy with our security guard this morning. She is up for adoption.,e40a90daa,4.0,1,images/e40a90daa-1.jpg
24,2,Kitten 2,2,247,266,2,2,7,0,1,1,2,1,3,1,1,0,41326,bcdcf39ea6e1546306597640f2037cd8,0,Found this 2 kitten at Parking Area. They all healthy and playful. looking for good family that can take care and give love to them.,8e1858e7f,2.0,0,images/8e1858e7f-1.jpg
42,2,No Name,1,265,0,2,6,7,0,1,3,3,3,3,1,3,0,41326,dab45456c6d932fbcbbd53f89cfce985,0,-Pemberian sesorang -Tidak mampu memberi perhatian kepada kucing2 tersebut -not at home 7am to 7pm,c8cf205ee,3.0,0,images/c8cf205ee-1.jpg
77,1,Abandoned Puppies,12,307,0,3,1,2,0,1,1,3,3,3,1,3,0,41326,dde42cde12e9c4a9c98e5e130815c3a4,0,"abandoned at SS 3 kelana jaya shops area. Seems healthy ,Fed by shop tenants. In danger of being run over,caught by dog catchers",ee5ceb065,3.0,1,images/ee5ceb065-1.jpg
38,1,Fisher,2,307,0,2,2,0,0,1,1,3,3,2,1,1,0,41326,044d21ef21e36ec2ebd8db7177ab22d0,0,"I've seen this puppy being bullied by children near Segar Perdana (Cheras area),so I decided to bring it home and looking for somebody to adopt her :) Because I'm living in condominum so it is unable to take care of her and also I have to work. Thus I'm looking for someone to bring her home. Kindly contact me if interested.",1035db262,2.0,0,images/1035db262-1.jpg
56,1,Lucy,2,307,0,2,1,2,0,2,2,1,1,3,1,1,0,41324,59dd5e67149bb16fade497f16f091194,0,Kindly contact the number above if interested in giving this little girl a happy house. May god bless you.,efd269df8,1.0,1,images/efd269df8-1.jpg
75,1,Queen Queen (Fei Po),36,189,307,2,1,0,0,3,1,3,3,3,1,1,350,41326,747c9b72ddd4bd52da97ae26461c9742,0,Queen Queen is a very lovely & cute girl. She is looking for a forever loving home. She has a wonderful temperament. She is very very intelligent & loyalty to her owner. She will obey orders and go to cage when asked to. She know her name very well whenever you call her name especially is 'Fei Po'. She very clean and will not dirty her cage with pee & poo. She is obedient & close to humans. She is an excellent guard dog. She will make a good watch dog for your home. She will alert you when stranger arrive. Every dog deserve a good & loving forever home.....Pls give her a chance to prove how grateful she is to you when you adopt her. Pls call or whatsapp me if you are a pets lover & really wanna give 'Fei Po' a loving forever home. I'm very sad to put her for urgent adoption Reason For Adoption: Relocation to Sabah very soon,628a224b2,1.0,1,images/628a224b2-1.jpg
35,1,Kiki,13,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41401,e64a0402ddac3b513f47c79283b84fa3,0,Kiki is a good dog. She help you to take care of the house.,640683dd9,6.0,0,images/640683dd9-1.jpg
88,1,Puppy,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,7f11eb882ea1a85cb8afadb71bb8292a,0,Cute and active.,f03b04b1e,1.0,1,images/f03b04b1e-1.jpg
19,2,Usyang,4,266,0,1,1,2,5,1,1,2,3,2,1,1,0,41326,c2fa6b94ad43b07820c8fce12056a6a7,0,The first thing about him is that he has a pair of big ears... and looks like musang... he also acting quite sneaky with his own agenda... but he is happy. likes to eat... a lot .. no wonder the belly is soo round.. haha... likes to be sit on ppl's lap and be cuddles.. he also like quite environment and be manja all the time... sometimes he also buat perangai but still need some training... he a lil bit afraid of boys tho... do not know why... he will acted restless when any male contact and when i bring him back to my hometown.... my big bro such a big fan of him... saying he is handsome... which he is...,54e731fab,6.0,0,images/54e731fab-1.jpg
29,1,Beagle,10,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41401,1080858a732c0bfc16a48175c50e3b5b,0,She is active cute and also food lover She was well trained to toilet in cage and poop in certain place The only tricks I teach her is to lie down & sit Need to re-home her as soon as possible as my house dog always bite her,615213076,4.0,0,images/615213076-1.jpg
31,2,Mini,10,264,0,2,3,6,0,2,3,3,3,3,1,1,0,41401,efaa8c2521bf4c506b9542f84c84f9af,0,"this cat belong to my neighbor,,, they are going to go to mecca for umrah so nobody going to take care of her, i cant have her either because i have rabbit and my land lord didnt let me to have cat,,,so please i need help, i will upload the pic tonight,,she is very beautiful...if u interested please call me",eb3d2466f,3.0,0,images/eb3d2466f-1.jpg
91,1,"Dreamy, Izzie, Merideth, Callie & Avery",3,307,0,3,1,2,7,2,1,2,3,3,1,4,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"4 sweet siblings needing homes. 1 Boy and 3 girls Dreamy, the only boy is black and white with a little bit of beige on him. Just look at his smile, Izzie and Meredith are beige light brown in colour and Callie & Avery are black These puppies are pproximately 2-3 months old",232aee73d,3.0,1,images/232aee73d-1.jpg
85,1,Lady Looking For A Home,24,307,0,2,2,7,0,2,2,3,3,3,1,1,0,41326,6b457c8d7f900ed6806fa1c34d477abc,0,"This friendly dog has been wondering about my area for about a week plus. I am not sure if it is lost or abandon. It is very friendly, loving and listens to instructions. Looking for a home for this darling.",876dd37df,1.0,1,images/876dd37df-1.jpg
9,2,Mix Kitties Urgent Adoption,2,266,0,3,6,7,0,2,1,1,1,2,1,3,0,41326,e0ac6d0eaee9360d1c5b2119f3b9ef54,0,"Hello to all cat saviors out there! im helping a friend to advertise these 3 kitties. they're up for adoption urgently or they will be 'PUT TO SLEEP'. please adopt and save lives! thank you so much! if you are interested, please contact : PN RAINA -",9a21528ec,3.0,0,images/9a21528ec-1.jpg
53,1,Baby,9,307,0,1,1,2,0,2,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,Rescue from BDKL. Baby is our alpha male and he's a good guide dog as well. His best friend is Megan(adopted). He's very friendly and love to play with people. Pls call Jacqueline to arrange a visit.,c78fa1a45,5.0,1,images/c78fa1a45-1.jpg
41,2,Arnie,3,266,0,1,3,0,0,2,2,2,1,2,3,1,0,41401,9b52af6d48a4521fd01d4028eb5879a3,0,Arnie is a special needs kitten. He is adorable and alert but he has issues with his ability to balance during quick movement due to a mental disability. He must be kept indoors and inside a home with no staircase as this would be to dangerous for him. Only very serious individual with qualifications should offer to adopt him. Reference will be required and verified for his adoption.,b887b2037,6.0,0,images/b887b2037-1.jpg
21,1,Bailey,1,307,0,1,5,0,0,2,1,1,1,1,1,1,0,41326,6442af3808c74f34c49b6c30ef415498,0,Meet Bailey... super active and intelligent boy. He's rescued pup waiting for a great home with yard to run and play. He will be a great walking companion. Call,4747bead4,1.0,0,images/4747bead4-1.jpg
90,1,Rescued Puppy,3,307,0,3,2,0,0,1,1,2,2,2,1,6,0,41326,72b30a23d5812472311f1a452f0fe6b7,0,"A group of six puppies was rescued by my friend in Damansara Kim, it was left in a box by some silly people. The rescuer will do first vaccination for free.",10bbe5ea4,2.0,1,images/10bbe5ea4-1.jpg
33,1,Molly,36,147,0,2,7,0,0,1,1,3,3,3,1,1,50,41326,f5f33d85f197abef42fb37d93a1e307c,0,"Previous expat owner had to return to U.K. Leaving them behind, other people has tried housing them (Molly & Pepper) but to no avail due to the dynamics with existing pets. Took them in since Jan '17 but as I'm frequently away for work cannot afford to give them the attention they crave. Vet has assured me that they are healthy save for some occasional scratching (which I havent yet isolated the cause). Very energetic and inquisitive, likes to explore. It would help if you want both, as that's how I got them, but they don't really play much with each other so I think it should be ok to split them up. See my other post for Pepper's bio.",8b56fecb8,2.0,0,images/8b56fecb8-1.jpg
69,1,Lulu ^^,5,307,0,2,4,7,0,2,2,2,1,2,1,1,0,41330,1e2e2692cf0ad33449edb40196b5c7b3,0,"hi petlovers ! This is luLu which i name her,, She and her few siblings were Born with a short Tail She has clever tendency to obey and trainable.. If you are looking for a house pet Lulu is free for ADOPTION ! ;; TQ ! Q",919820452,3.0,1,images/919820452-1.jpg
84,1,"Chimes, Blue, Rhythm & Hifi",3,307,0,3,1,2,3,1,1,3,3,3,1,4,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,"Chimes, blues, Rhythm and Hifi are some of the puppies from the Queensbay construction site. They are in desperate need of finding homes. Contact",e3fa5b2be,1.0,1,images/e3fa5b2be-1.jpg
87,1,Nikita,5,307,0,2,2,3,4,2,1,1,1,3,1,1,0,41326,0c92a778c1e22ceafd6f5bc9a0fb602b,0,"A month ago a puppy came to our gate and was looking for a safe home. First she stuck her nose through a hole in the gate and then her head and in the end she managed to get her whole body through. There she was in front of our door. We could not resist not taking her. According to the vet she is 5 months old and a local breed. We named her Nikita (Niki). We have been fostering her however we can not keep her forever because we already have a dog and we will leave the country one day. She is dewormed and vaccinated (rabies included). She is very friendly, clever, affectionate, loving, fast learner and understands basic commands. If you are interested in including Nikita in your family, please call : .",ea4cea375,3.0,1,images/ea4cea375-1.jpg
95,1,,1,307,0,3,2,7,0,1,1,2,2,2,1,5,0,41326,5ac31b8484313639bf6240562cbbf896,0,"Their mother seeked refuge under our cover drain. If I'm not mistaken other than the white spotted ones, the rest are female. There are still new born judging by the way they walk. We DO NOT want to keep them coz we tend to play with them a lot and ending up getting ""samak"" the whole family after cleaning their droppings. Please help them coz we also DO NOT want to throw them away either.",ae089cd20,2.0,1,images/ae089cd20-1.jpg
97,1,Not Yet,1,307,0,3,1,7,0,2,1,2,1,2,1,7,0,41401,25572e95ab97c5ae557079822ab7272e,0,5 female and 2male. Mixed breed. Abandoned by mother dog.,229beedff,2.0,1,images/229beedff-1.jpg
62,1,4 Sisters,3,307,0,2,1,2,5,2,1,2,2,2,1,4,0,41327,fad05864bbf4897139c2faf08cdc518d,0,Initially 5 little sisters found wandering in the walkway.. approximately 3 weeks old.. one of the was a goldie and lucky enough she was already adopted. Her other 4 adorable siblings too need good home and loving family..,a031e3771,2.0,1,images/a031e3771-1.jpg
12,1,Teddy And Berry,2,307,0,3,1,2,5,2,1,2,2,2,1,2,0,41326,f3cd8a9f851f8fef3cc1d875b6e48ad0,0,Rescued by the roadside. Smart and alert. Healthy.,36e1415c8,3.0,0,images/36e1415c8-1.jpg
20,2,Dora,6,266,0,2,2,4,5,1,1,1,1,2,1,1,0,41326,a0144a4920b1b0930f6f976269c95eda,0,"This cat was loitering near my house when she was around 2 to 3 months old. I have recently moved house (small space) and work long hours. No time to play and take care of her. I hope to find a better home for her. She's toilet trained and very playful.If you are interested to adopt her, call or sms me at.",24d1c128d,3.0,0,images/24d1c128d-1.jpg
89,1,Ollie,2,307,0,1,1,2,0,1,1,1,1,2,1,1,0,41326,0e18b1cafeff35a2ba291e3c7e31255d,0,"he's rescued from the industrial park. very active. and now way on curing his minor disease (skin problem - ringworm). if the adopter wants it to be spayed, then we will spayed it before handling it over.",4e797dcdd,3.0,1,images/4e797dcdd-1.jpg
37,2,Mayo,8,265,266,1,4,5,7,2,1,2,1,2,1,10,0,41401,1b88df944231565b23c6955af0741396,0,Very cuddly and loves to be pampered. Will drool during sleep just like some people do 😅 Loves to sleep in your arms or lap (which will result drooling on you) Very playful.,6607c6e22,4.0,0,images/6607c6e22-1.jpg
59,1,Mama Brown,36,307,0,2,1,2,5,2,1,2,1,1,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,"Mama Brown was rescued in Klang. She was suffering from anemia due to lack of proper food and ticks. After 6months of fostering her and nursed her to health, she is one fat and happy dog. She knows handshake and is a playful Mama. If u r looking for a quiet companion, she is the one coz she seldom barks. Nevertheless she is a good guard dog and will howl at the lomaikai van or the old newspaper lorry collector. She is very alert. Once scolded, twice she will remember. I am moving out soon and I cant bring her along we. If no one adopts her, I will put her back to her old environment - the industrial area w not much food to look for. If u r interested to adopt her, pls message or whatsapp me by copying this: Mama Brown/ (your name)/ (location). Thanks for reading Mama Brown profile!",71e96f977,3.0,1,images/71e96f977-1.jpg
1,1,Josephine,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,41401,55799d60e62289c65869c915322ac4ee,0,"She's sweet and easy to warm up to pup. Active and likes to engage in play, but is reserved to start. She bonds very well with adults and children alike, and is more likely to bond one-on-one than in groups. Jo tends to be more on the timid side, but once she is familiar with someone (which does not take long), she adapts very well with the environment. She is still very young, so her personality may change. Thus far Jo's settled in well to her foster homes, where she gets along with other pups and animals in the home. Josephine is still very young, thus needs a lot of attention. She does not like being left alone and does tend to follow you around or yelp quite a bit when left on her own, which can be a problem at night. She should grow out of this phase soon, and although it's a difficult phase, this is the best time to bond and form a solid attachment with her. We would love to keep Josephine but our apartment does not allow for pets, and it is far too small a space for her size. She has gotten dewormed and done one wash for fleas and ticks, with other vaccinations and a neutering pending with vets advice, as they suggest we wait for her to get a little older.",158bc6f24,5.0,0,images/158bc6f24-1.jpg
74,1,Sandie,4,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41327,4610745d6ca54766e5849b3739c00da6,0,"Found Sandie in Tanjung Bungah (opposite the market) at Tejani clinic. She is alone, without a mother and is only 2 to 3 months old.. Very cheerful, playful, eager to learn and warms easily to us.. you get the picture. Her condition is healthy, as I have been making it a point to feed her daily as much as much as my work schedule permits. I bring her home for her weekly showers as well, thus she is clean and tidy. I will get her dewormed but what Sandie and I really hope is for someone who is kind enough to adopt and provide a good home for her, and believes in giving second chances to unwanted strays, especially mongrel breeds. Pls call if interested. If I don't pick up, I will return call once I finish work or step out of meetings. Thanks",246c3850a,1.0,1,images/246c3850a-1.jpg
11,2,Toyat,12,266,0,2,2,5,0,2,1,2,2,2,1,1,0,41401,363c725ea5fa97d8e5a353bef63f7d68,0,"Nama dia Toyat,mula-mula jumpa dia masa kitten lagi kurus kering dengan adik dia (Oct). Maknya hilang tah ke mana. Adik dia mati sebab kebuluran, lepastu baru jumpa Toyat ni dekat tangga rumah jiran. Kesian punya pasal, bela dia bagi makan, mandikan. Toyat nak tuan baru sebab dekat rumah ada 12 ekor yang kena di jaga, tak mau Toyat diabaikan.",b78f3080b,3.0,0,images/b78f3080b-1.jpg
79,1,,2,307,0,3,1,5,7,2,1,2,2,2,1,4,0,41326,62680a4b11c1f481b4d20334ed112ea8,0,Our dogs at work gave birth to few puppies. Please help and adopt them before they get run over by cars. These photos are from two of the puppies but we have 4 puppies that we don't have photos of them. Please call me if you are interested and I will send you more photos. Thanks,ce0e8f18f,5.0,1,images/ce0e8f18f-1.jpg
14,1,5 Cute Puppies For Adoption,0,307,307,1,2,0,0,1,1,3,3,3,1,1,0,41336,b4d419934938c363992c6fd2822bb013,0,5 Cute Puppies （Male & Female） borned on 2/2/ for adoption.,88e2d97b2,8.0,0,images/88e2d97b2-1.jpg
54,1,SUNNY,19,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41361,3f87b99ed2a58054dddc3a43bc1f82b8,0,"Sunny has had been ill treated at birth, the fosterer took very good care of him. We adopted him for nearly 18 months and he has very well living with us, kids likes it very much as he is well behaved, loyal and show determination to protect his master. As we are relocating to other country, we seek kind people to look after him and he can provide protection to you and your home. p/s: if you are sincere to adopt Sunny. I can ferry him to your place, let him settle down, knowing that my place here is a bit out of everywhere.",4d73d97fd,4.0,1,images/4d73d97fd-1.jpg
16,2,Coffee,1,265,266,2,2,7,0,2,2,3,3,2,1,3,0,41326,d27ee13b4bffce7b46b02d36de2d42f9,0,"Coffee is 1 of 4 kittens found in a box which was dumped at our local recycling centre next to SRK Damansara Jaya. Vet says they are free from worms and are healthy. If you would also like to adopt Coffee's brother and sister, their Petfinder profile names are Chocolate and Wizard.",51022a643,3.0,0,images/51022a643-1.jpg
26,2,Daisy,2,285,264,2,6,0,0,1,3,3,1,3,1,1,0,41326,110f576b51820ce5ea021f90792991c1,0,"We found Daisy near a supermarket.She is very playful and potty trained.We are looking for a ""loving"" and ""responsible"" and ""experience"" owner for lil Daisy here. If interested please whatsapp or call: Sharifah: Syazwanie:",2e9ee4be9,5.0,0,images/2e9ee4be9-1.jpg
51,1,Sam,9,307,0,1,2,7,0,2,1,2,1,2,1,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,"Sam has lots of love to give! He even has a love shape on his forehead! He was rescued from a factory in Klang. Saw tiny Sam when he was about 2mths old. Full of fleas n ticks and tummy bloated. After months of love fostering him, he is now a bouncy lovable boy ready to guard you and give u licks and hugs! If u r ready for a new family member, pls pm or whatsapp me by copying this message: Sam/ (your name)/( location). Thanks for reading Sam profile!",f1ceeda99,2.0,1,images/f1ceeda99-1.jpg
45,1,Koby,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,41330,d243e7066365340d82d9b83b6b559be6,0,"Adopted from pzgan85, whom is a volunteer rescuer. Thanks Pz. Koby is now in good hands.",750f8baba,1.0,0,images/750f8baba-1.jpg
6,1,Joy,4,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,She was adopted but return to us 2 months later because some family problem. Hope to find a good home this time.,44aafd1b1,1.0,0,images/44aafd1b1-1.jpg
98,1,Molly,4,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,"Molly is a friendly and sweet puppy. She loves human attention and very playful too. Future adopter must spay the puppy when she is 5 months old (we will come and check). No caging or chaining is allowed, puppy must be allowed to run freely in the house compound. Only serious adopters will be entertained. *Molly is currently resided at LASS shelter in Kuala Selangor.*",733ccdc63,2.0,1,images/733ccdc63-1.jpg
30,1,Popo,8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,41326,841d36c916dd2eb1d13dcd513ac9e9a1,0,Looking for a home for popo Don't have the time to take care of her,0e6dd5e23,1.0,0,images/0e6dd5e23-1.jpg
44,2,Sugar Pops,2,266,0,2,2,5,7,2,1,2,1,2,1,1,0,41326,a9e835264a5dfb8f7af26388b66f677f,0,"Sugar Pops was born by a stray mama cat in my backyard and i help look after. A girl kitten about 2 months old. She's got white fur with tinge of light brown and a little darker brown on the tail and ears. She has bright & beautiful light blue eyes! She's a healthy kitten and has been dewormed. She's active, adventurous, curious and fun to play with. She can be easily amused by anything! even invisible toy! She longs for a happy fun loving home to go to and for someone to shower her with lots of love. will you take her home?",358f7abba,4.0,0,images/358f7abba-1.jpg
72,1,Katumbaa & Henna,3,307,0,3,2,6,0,2,1,1,1,2,1,2,0,41326,3edb9ecfe3fa8383ec947595b81bbc51,0,"They were found in a box being dumped at the roadside. Healthy, vaccinated & dewormed. Pls give them a home, with full of love! I can bring them to you, within Klang valley/seremban",41175dcb5,3.0,1,images/41175dcb5-1.jpg
43,2,Take This Lovely Girl,6,265,0,2,3,7,0,2,2,1,1,1,1,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,"This cat was rescued by my neighbour yesterday and I am helping to foster. She is extremely gentle, friendly and tamed. I bathed her yesterday and she allowed without any problem. She will not be as active and naughty as the normal kittens and she will be a great companion for people that are working and busy. Trust me, she won't jump up and down and run here and there to mess up your things. Please consider and give her a forever home with love. She loves being with human beings and loves to be touched.",4ee566501,13.0,0,images/4ee566501-1.jpg
15,2,Chiko & Chika,2,266,0,1,6,0,0,2,1,2,1,2,1,2,0,41401,ac8d7cbaf2e99bac28670ad9d38395d5,0,Both borned on 25 May . They are adorable & playful.,440ab06be,2.0,0,images/440ab06be-1.jpg
94,1,JY-M-02,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,"A mama dog and her 4 puppies (2males & 2females) were spotted at the carpark of Ocean Green Seafood Restaurant, Penang. Those puppies are most of the time hiding under cars and playing around the area. This could be quite dangerous as vehicles move in and out most of the time and they may risk being hit and run over by cars. The family are in fact very friendly. If you are considering to adopt a pet, do give these puppies a chance. For more details, you may call/sms/whatsapp or.",c135e081f,3.0,1,images/c135e081f-1.jpg
18,1,Nach,11,307,307,1,5,0,0,2,1,1,1,1,1,1,0,41326,e152e5e40576eadf4b1a286a1d3baf13,0,Nach is looking for an owner who can give him lots of love. He has a good temperament with people.,dcd70e1e3,0.0,0,images/dcd70e1e3-1.jpg
13,1,Shih Tzu,17,205,0,1,2,5,7,1,3,2,2,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,"This dog was given up by his owner as their children has grown up and leaving for university. The parents can't afford to spend time for this dog. He is around 1-1.5 years old. Excellent health condition. No adoption fee but we seek for kibbles to be donated to our food supply in feeding the strays. 2 bag of combo at RM each and you may donate more if wish to. Our requirement are simple : a) Adopter must be an animal lover. b) No long hour of caging or tied on leash. c) Provide necessary medical attention d) neuter and vaccinate him. We will to arrange for this. Adopter may view him before deciding. Trial adoption is available**. ** subject to terms & condition If you keen to find out more, please contact me",081c0a12d,4.0,0,images/081c0a12d-1.jpg
22,1,Coco,2,307,0,2,2,5,0,2,1,2,1,2,1,1,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,Hi Coco is a rescued puppy from the streets. If you would like to adopt her pls contact me. She is very active and is very friendly with other dogs.,259b10a3e,1.0,0,images/259b10a3e-1.jpg
10,1,Lab Mix Puppy 2,2,307,141,2,2,0,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,"Same puppy as previous posting. This posting is to facilitate the adopter to be entitled for the starter pack, cos posting in a group only entitles one adopter.",a6fe8b174,0.0,0,images/a6fe8b174-1.jpg
58,1,Sansa,2,307,0,2,6,0,0,2,1,2,2,3,1,4,0,41332,c992c6f97bb6cfb719fa9ccb3ef6e53b,0,These 4 nos of cute little girls are very friendly. They are the luckiest ladies that can live happily at a safe place. I mean the other puppies and dogs which live homeless ( TNR) at my taman are exposed to the risk of being poisoned at >90% :(,09ef02857,5.0,1,images/09ef02857-1.jpg
71,1,Brownie Puppy In Damansara!!,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,Cute and playful puppy! Open your heart!,eb6c579d5,2.0,1,images/eb6c579d5-1.jpg
64,1,Miracle (blacky),7,307,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,793a857b0f2db4c0ed8fd9e38cc7cb5f,0,"A dog met in accident and it looks like there is a owner for this kid. Any1 looking for a pet, you can have this adorable kid. All the cost for hospital and medical is taken care.. anyone would like to have this kid? My house there is 5dogs and a cat, couldnot keep her for a long time. She is very quite type and friendly.. she needs home urgently.. transport we are willing to provide for klang valley..",451d17b57,3.0,1,images/451d17b57-1.jpg
3,1,Golden,24,109,0,2,3,0,0,2,2,1,1,2,1,1,0,41326,1c391ec0604e972b0c561c53b665093d,0,"I found Golden in front of my hse,after 6 months the owner come to my hse to meet back,but last 2 weeks golden come n visit my hse again..",841bcd63f,2.0,0,images/841bcd63f-1.jpg
